Sigla,Codigo,Munic_pio,Domic_lios - com _gua encanada - pessoas (2000),Domic_lios - com servi_o de coleta de lixo - pessoas (2000),Domic_lios - com energia el_trica - pessoas (2000),Domic_lios - com material de constru__o dur_vel - pessoas (1991),Domic_lios - com instala__o adequada de esgoto - pessoas (1991),Domic_lios - com _gua encanada - pessoas (1991),Domic_lios - com servi_o de coleta de lixo - pessoas (1991),Domic_lios - com energia el_trica - pessoas (1991),Taxa de participa__o - mulheres (2000),Populacao Ocupada (2000),Renda per capita - 1991,Renda per capita - 2000,ndice de Desenvolvimento Humano - 1991,ndice de Desenvolvimento Humano - 2000,Popula__o (2000),Popula__o rural (2000),Popula__o urbana (2000),Taxa de fecundidade (2000),ANS 2015,ANS 2016,Interna__es - 2015,Interna__es - 2016,Produ__o Ambulatorial do SUS - 2015,Produ__o Ambulatorial do SUS - 2016
MT,5105234,Lambari D'Oeste,59.07,86.25,82.29,NA,NA,12.02,8.01,24.22,0.23,1542.00,95.15,156.34,0.58,0.69,4690.00,2918.00,1772.00,3.05,457.00,503.00,NA,NA,103169.00,54116.00
MT,5105259,Lucas do Rio Verde,94.99,96.17,98.96,93.9,0.9,94.07,63.14,79.15,0.45,9220.00,296.39,384.03,0.76,0.82,19316.00,3171.00,16145.00,2.72,14169.00,15218.00,2863.00,146.00,982825.00,195644.00
MT,5105309,Luci_ra,42.11,63.11,67.52,67.3,21.9,24.36,24.33,53.2,0.31,811.00,128.46,132.83,0.61,0.69,2494.00,573.00,1921.00,4.21,52.00,58.00,NA,NA,44828.00,14858.00
MT,5105507,Vila Bela da Sant_ssima Trindade,39.59,84.05,56.6,77.2,NA,29.5,43.75,39.65,0.27,4189.00,158.34,195.80,0.65,0.72,12665.00,9878.00,2787.00,3.32,230.00,228.00,NA,NA,NA,NA
MT,5105580,Marcel_ndia,76.08,76.62,89.05,97.1,0.4,42.57,48.98,66.47,0.34,6329.00,198.85,330.98,0.67,0.77,14448.00,5287.00,9161.00,3.47,251.00,279.00,600.00,215.00,107498.00,43939.00
MT,5105606,Matup_,71.28,87.27,84.58,99.7,0.3,58.2,89.79,76.67,0.36,4526.00,257.18,258.46,0.69,0.75,11289.00,2503.00,8786.00,3.04,427.00,480.00,729.00,400.00,352219.00,226931.00
MT,5105622,Mirassol d'Oeste,76.91,90.3,97.15,97.2,0.8,53.04,49.69,78.5,0.37,8904.00,204.19,221.58,0.66,0.74,22997.00,4012.00,18985.00,2.29,3874.00,2834.00,570.00,222.00,203089.00,89900.00
MT,5105903,Nobres,67.61,73.17,82.21,78.2,35.1,44.4,55.06,67.97,0.42,5654.00,168.41,166.87,0.65,0.72,14983.00,3023.00,11960.00,3.12,1182.00,1160.00,973.00,339.00,105840.00,25852.00
MT,5106000,Nortel_ndia,73.02,86.72,96.14,98.3,27.9,70.3,43.08,93.13,0.34,2307.00,114.62,139.29,0.62,0.72,7246.00,691.00,6555.00,2.74,926.00,865.00,535.00,262.00,382096.00,143945.00
MT,5106109,Nossa Senhora do Livramento,36.24,51.98,57.82,58.8,9.9,17.57,18.89,33.55,0.21,3707.00,85.07,120.51,0.57,0.66,12141.00,8243.00,3898.00,2.55,404.00,435.00,192.00,108.00,231016.00,324342.00
MT,5106158,Nova Bandeirantes,37.9,89.73,41.42,NA,NA,23.28,3.73,15.26,0.55,3723.00,211.33,147.35,0.65,0.70,6951.00,5079.00,1872.00,2.93,102.00,122.00,NA,NA,112375.00,158086.00
MT,5106174,Nova Nazar_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.00,36.00,NA,NA,25050.00,7204.00
MT,5106182,Nova Lacerda,51.47,70.86,73.73,NA,NA,14.09,2.39,26.03,0.57,2223.00,111.80,228.71,0.58,0.72,4045.00,2211.00,1834.00,2.70,114.00,129.00,NA,NA,91048.00,26647.00
MT,5106190,Nova Santa Helena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.00,63.00,NA,NA,71549.00,15791.00
MT,5106208,Nova Brasil_ndia,51.58,68.54,73.73,74.8,NA,25.61,25.71,40.66,0.31,1907.00,103.16,149.55,0.62,0.71,5786.00,1712.00,4074.00,2.61,153.00,169.00,NA,NA,52506.00,34499.00
MT,5106216,Nova Cana_ do Norte,52.24,88.6,61.29,84.9,12.7,15.5,24.38,22.31,0.37,5360.00,119.97,201.18,0.61,0.70,11516.00,6613.00,4903.00,2.95,143.00,191.00,NA,NA,495231.00,19441.00
MT,5106224,Nova Mutum,97.26,97.93,96.7,99.3,NA,86.19,63.95,70.78,0.43,6562.00,223.50,395.34,0.71,0.80,14818.00,4442.00,10376.00,2.69,10185.00,10673.00,1968.00,907.00,840298.00,278760.00
MT,5106232,Nova Ol_mpia,64.6,95.53,95.73,95.8,NA,36.56,83.77,82.33,0.36,5249.00,180.46,198.17,0.64,0.74,14186.00,1465.00,12721.00,3.79,4648.00,4552.00,1242.00,622.00,187251.00,68042.00
MT,5106240,Nova Ubirat_,81.57,93.7,79.03,NA,NA,61.86,17.98,56.02,0.35,2503.00,325.22,290.33,0.70,0.78,5654.00,4019.00,1635.00,3.18,645.00,623.00,NA,NA,359621.00,131476.00
MT,5106257,Nova Xavantina,82.35,91.26,88.94,74.5,NA,62.83,59.57,67.55,0.41,7273.00,163.06,239.03,0.68,0.76,17832.00,3326.00,14506.00,3.28,1759.00,2304.00,598.00,604.00,140167.00,524969.00
MT,5106265,Novo Mundo,37.52,76.6,66.72,NA,NA,14.63,NA,21.55,0.26,1960.00,222.49,204.06,0.61,0.73,4997.00,3088.00,1909.00,3.05,47.00,46.00,NA,NA,461036.00,93523.00
MT,5106273,Novo Horizonte do Norte,67.61,92.5,48.05,94.9,NA,24.03,18.33,28.3,0.32,1459.00,107.32,156.62,0.61,0.70,3511.00,2022.00,1489.00,2.55,41.00,36.00,140.00,71.00,145341.00,14990.00
MT,5106281,Novo S_o Joaquim,69.1,82.35,74.5,71,NA,36.27,34.23,38.29,0.28,3715.00,129.03,243.99,0.63,0.74,9464.00,5315.00,4149.00,2.77,455.00,400.00,217.00,48.00,45855.00,19471.00
MT,5106299,Parana_ta,59.51,88.04,67.94,97,11.2,55.26,85.67,60.31,0.31,4117.00,210.21,232.53,0.64,0.72,10254.00,4749.00,5505.00,2.58,434.00,253.00,881.00,96.00,284651.00,104354.00
MT,5106307,Paranatinga,67.5,86.71,82.41,82.5,9.4,31.06,27.72,60.82,0.35,5915.00,140.54,238.53,0.62,0.72,15342.00,4261.00,11081.00,3.08,1111.00,1177.00,920.00,385.00,515957.00,220213.00
MT,5106315,Novo Santo Ant_nio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00,6.00,NA,NA,974391.00,1857924.00
MT,5106372,Pedra Preta,81.62,92.16,95.48,89.2,14.9,67.97,44.76,81.45,0.4,5451.00,178.89,196.19,0.66,0.74,13611.00,3238.00,10373.00,2.41,1306.00,1330.00,511.00,195.00,191808.00,83348.00
MT,5106422,Peixoto de Azevedo,54.42,85.98,84.29,98.6,NA,37.28,73.18,73.72,0.44,10123.00,348.82,179.23,0.68,0.72,26156.00,5976.00,20180.00,3.88,362.00,434.00,2163.00,1242.00,812204.00,257890.00
MT,5106455,Planalto da Serra,61.71,66.11,67.12,NA,NA,14.3,4.53,21.48,0.27,955.00,84.73,175.27,0.60,0.74,2881.00,1199.00,1682.00,2.87,48.00,68.00,NA,NA,62957.00,35531.00
MT,5106505,Pocon_,49.68,70.05,81.41,91.1,0.6,36.78,48.66,65.24,0.36,10324.00,184.62,132.39,0.63,0.68,30773.00,8447.00,22326.00,2.25,2019.00,2013.00,2185.00,884.00,684789.00,68768.00
MT,5106653,Pontal do Araguaia,69.84,92.37,93.06,NA,NA,44.21,8.05,58.59,0.49,1621.00,139.70,221.05,0.65,0.79,3736.00,646.00,3090.00,2.79,381.00,405.00,NA,NA,61843.00,41416.00
MT,5106703,Ponte Branca,72.55,74.21,92.97,70.9,32.2,53.37,8.18,74.63,0.37,740.00,156.68,190.17,0.67,0.74,2087.00,315.00,1772.00,2.58,53.00,53.00,97.00,67.00,26964.00,17685.00
MT,5106752,Pontes e Lacerda,71.39,82.79,88.75,92.9,0.5,51.99,47.8,68.89,0.36,17209.00,186.15,232.20,0.67,0.75,43012.00,13936.00,29076.00,2.73,4470.00,4301.00,3053.00,1497.00,384857.00,180785.00
MT,5106778,Porto Alegre do Norte,39.09,35.13,58.49,55.1,22.5,8.67,0.35,40.08,0.28,3086.00,81.27,193.94,0.58,0.71,8623.00,4007.00,4616.00,3.30,244.00,268.00,NA,NA,110272.00,63131.00
MT,5106802,Porto dos Ga_chos,81.41,94.85,82.88,98.8,NA,66.69,85.35,68.43,0.37,2456.00,161.73,245.83,0.65,0.76,5665.00,2301.00,3364.00,2.55,119.00,246.00,248.00,110.00,159373.00,98504.00
MT,5106828,Porto Esperidi_o,52.79,92.33,73,66.7,NA,24.51,28.15,33.93,0.25,3822.00,119.71,176.49,0.60,0.70,9996.00,6515.00,3481.00,3.06,162.00,195.00,NA,NA,325094.00,836553.00
MT,5106851,Porto Estrela,37.64,37.3,56.22,NA,NA,9.91,2.46,18.18,0.34,1885.00,68.33,112.74,0.53,0.65,4707.00,2368.00,2339.00,3.69,178.00,175.00,NA,NA,26513.00,15540.00
MT,5107008,Poxor_o,62.01,81.28,82.68,83.4,1,45.41,42.37,64,0.34,7642.00,133.71,181.24,0.65,0.74,20030.00,5984.00,14046.00,2.58,851.00,772.00,1011.00,392.00,278914.00,142044.00
MT,5107040,Primavera do Leste,95.16,98.09,99.17,98.6,0.4,84.69,80.39,88.76,0.49,18498.00,301.06,374.57,0.74,0.81,39857.00,3318.00,36539.00,2.24,13580.00,14016.00,4894.00,1998.00,1847447.00,843954.00
MT,5107065,Quer_ncia,64.36,90.54,74.55,NA,NA,73.67,NA,53,0.44,3333.00,197.89,267.61,0.63,0.75,7274.00,3354.00,3920.00,2.90,865.00,1230.00,855.00,362.00,221876.00,133132.00
MT,5107107,S_o Jos_ dos Quatro Marcos,77.99,90.46,95.25,94.2,NA,63.17,63.09,77.09,0.34,7732.00,143.01,168.05,0.65,0.74,19693.00,5795.00,13898.00,2.26,973.00,851.00,NA,NA,405900.00,20470.00
MT,5107156,Reserva do Caba_al,53.84,87.16,86.02,96.3,NA,40.41,7.68,53.3,0.34,974.00,107.29,134.15,0.58,0.68,2418.00,861.00,1557.00,2.50,50.00,48.00,NA,NA,37262.00,17607.00
MT,5107180,Ribeir_o Cascalheira,48.13,64.26,67.29,49.8,NA,33.03,1.16,38.78,0.22,2854.00,139.66,166.44,0.60,0.69,8866.00,4085.00,4781.00,3.30,173.00,212.00,208.00,110.00,31393.00,15188.00
MT,5107198,Ribeir_ozinho,59.27,94.15,85.66,NA,NA,36.01,3.44,47.06,0.33,769.00,137.10,209.68,0.63,0.73,1980.00,629.00,1351.00,2.69,100.00,152.00,180.00,59.00,64012.00,27972.00
MT,5107206,Rio Branco,75.21,92.67,89.09,80.4,NA,69.69,20.23,65.77,0.35,1795.00,147.63,161.67,0.64,0.70,5092.00,1615.00,3477.00,2.63,105.00,111.00,196.00,107.00,115375.00,40168.00
MT,5107248,Santa Carmem,97.39,97.96,93.53,NA,NA,62.03,2.01,83.76,0.35,1547.00,249.56,342.91,0.74,0.79,3599.00,1451.00,2148.00,3.25,275.00,302.00,NA,NA,87570.00,55402.00
MT,5107263,Santo Afonso,51.58,81.27,82.9,NA,NA,57.65,4.06,73.36,0.27,953.00,121.61,162.06,0.62,0.73,3098.00,1615.00,1483.00,3.46,141.00,137.00,NA,NA,53811.00,23319.00
MT,5107297,S_o Jos_ do Povo,63.83,71.37,84.56,NA,NA,56.67,6.8,54.3,0.24,1062.00,108.45,146.09,0.63,0.70,3056.00,1548.00,1508.00,2.29,62.00,43.00,NA,NA,94692.00,35085.00
MT,5107305,S_o Jos_ do Rio Claro,86.79,91.11,90.2,98.6,2.4,84.55,65.05,76.15,0.44,5519.00,231.25,263.66,0.69,0.75,12740.00,1795.00,10945.00,2.30,773.00,780.00,747.00,314.00,377858.00,164392.00
MT,5107354,S_o Jos_ do Xingu,31.45,64.85,65.38,NA,NA,21.81,2.61,45.98,0.34,2311.00,194.04,169.27,0.61,0.68,5944.00,2699.00,3245.00,3.09,215.00,227.00,NA,NA,42211.00,24831.00
MT,5107404,S_o Pedro da Cipa,64.38,87.87,90.7,NA,NA,49.61,60.4,78.31,0.29,1249.00,154.82,170.81,0.63,0.72,3495.00,526.00,2969.00,2.72,133.00,132.00,NA,NA,55644.00,34010.00
MT,5107578,Rondol_ndia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.00,23.00,NA,NA,63839.00,17987.00
MT,5107602,Rondon_polis,87.25,94.36,97.57,94.6,68.3,77.95,73.98,91.27,0.44,60536.00,230.74,294.33,0.71,0.79,150227.00,8389.00,141838.00,2.27,42089.00,40327.00,18078.00,8028.00,4091328.00,2050836.00
MT,5107701,Ros_rio Oeste,54.52,69.52,75.64,69.3,1.8,43.02,41.39,50.14,0.36,6628.00,97.16,144.64,0.60,0.72,18755.00,7884.00,10871.00,3.15,774.00,772.00,NA,NA,136345.00,15261.00
MT,5107743,Santa Cruz do Xingu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.00,23.00,NA,NA,21925.00,14215.00
MT,5107750,Salto do C_u,75.87,82.94,80.9,95.4,NA,31.94,8.58,39.5,0.3,1549.00,103.89,163.88,0.58,0.70,4675.00,2267.00,2408.00,2.71,49.00,48.00,129.00,50.00,83787.00,41428.00
MT,5107768,Santa Rita do Trivelato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.00,354.00,NA,NA,40869.00,17460.00
MT,5107776,Santa Terezinha,30.35,24,55.03,58.7,5.9,20.86,5.37,40.37,0.27,1671.00,86.68,114.86,0.56,0.67,6270.00,2912.00,3358.00,3.41,29.00,35.00,111.00,49.00,84528.00,240454.00
MT,5107792,Santo Ant_nio do Leste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.00,190.00,NA,NA,71496.00,27220.00
MT,5107800,Santo Ant_nio do Leverger,47.53,61.47,78.97,70.1,NA,32.3,47.51,59.53,0.29,4459.00,90.04,164.46,0.60,0.72,15435.00,9919.00,5516.00,2.90,880.00,846.00,NA,NA,166500.00,NA
MT,5107859,S_o F_lix do Araguaia,52.78,89.85,75.82,48.8,0.6,48.18,71.35,55.23,0.41,3838.00,150.42,195.27,0.62,0.73,10687.00,4771.00,5916.00,3.30,345.00,360.00,832.00,354.00,1202374.00,563055.00
MT,5107875,Sapezal,90.51,96.93,96.2,NA,NA,89.93,NA,66.68,0.44,3858.00,219.26,377.71,0.74,0.80,7866.00,2373.00,5493.00,2.34,2814.00,3432.00,671.00,288.00,101618.00,42796.00
MT,5107883,Serra Nova Dourada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00,5.00,NA,NA,36910.00,11166.00
MT,5107909,Sinop,93.56,89.48,98.9,99.8,0.9,90.32,73.84,96.15,0.45,32997.00,291.76,340.38,0.76,0.81,74831.00,7125.00,67706.00,2.72,24000.00,25367.00,7782.00,3857.00,2320048.00,1319391.00
MT,5107925,Sorriso,94.32,96.73,98.44,99.7,5.8,88.33,83.63,89,0.45,16059.00,286.86,461.37,0.74,0.82,35605.00,4076.00,31529.00,2.94,12628.00,13005.00,7791.00,3837.00,1709438.00,987529.00
MT,5107941,Tabapor_,55.67,59.14,62.81,NA,NA,24.4,4.74,35.56,0.36,4669.00,133.44,271.11,0.64,0.73,10842.00,4628.00,6214.00,2.55,498.00,566.00,320.00,190.00,525213.00,NA
MT,5107958,Tangar_ da Serra,85.29,96.16,95.52,96.2,7.5,68.62,75.8,80.13,0.48,25948.00,209.51,323.84,0.68,0.78,58840.00,7345.00,51495.00,2.61,18661.00,19294.00,3391.00,1858.00,1053043.00,447067.00
MT,5108006,Tapurah,74.1,90.28,82,98.9,0.7,33.41,5.05,51.36,0.33,4364.00,185.79,315.60,0.67,0.78,11561.00,7363.00,4198.00,2.94,632.00,745.00,366.00,176.00,175131.00,115536.00
MT,5108055,Terra Nova do Norte,73.05,76.61,81.43,97.3,0.6,32.37,52.4,38.76,0.36,5143.00,148.28,163.18,0.64,0.75,13694.00,7871.00,5823.00,3.06,278.00,341.00,434.00,186.00,369290.00,1068666.00
MT,5108105,Tesouro,71.69,68.5,91.37,82.9,0.6,35.38,26.44,64.29,0.33,1227.00,125.22,191.71,0.63,0.76,3130.00,592.00,2538.00,2.91,36.00,37.00,121.00,136.00,379854.00,19613.00
MT,5108204,Torixor_u,75,87.07,88.18,81.6,14.4,51.35,48.37,68.88,0.34,1736.00,175.26,208.31,0.68,0.77,4832.00,1251.00,3581.00,2.58,163.00,583.00,423.00,204.00,587378.00,66918.00
MT,5108303,Uni_o do Sul,75.39,92.85,94.77,NA,NA,77.95,NA,77.32,0.45,2029.00,256.87,292.69,0.71,0.77,4196.00,1425.00,2771.00,3.38,76.00,74.00,NA,NA,94514.00,43834.00
MT,5108352,Vale de S_o Domingos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.00,36.00,NA,NA,69408.00,1093.00
MT,5108402,V_rzea Grande,75.78,85.21,99.54,98.3,28.9,63.68,56.24,96.03,0.45,84031.00,172.04,247.12,0.70,0.79,215298.00,3995.00,211303.00,2.91,49255.00,50045.00,10182.00,3725.00,2434568.00,1304386.00
MT,5108501,Vera,89.91,88.28,96.8,97.6,NA,67.44,62.27,86.83,0.47,3948.00,331.00,254.61,0.74,0.77,9055.00,761.00,8294.00,2.96,538.00,570.00,NA,NA,260799.00,119531.00
MT,5108600,Vila Rica,61.05,91.88,72.98,79,16.4,26.41,28.12,32.9,0.36,6406.00,214.72,187.86,0.66,0.72,15583.00,5553.00,10030.00,3.19,549.00,705.00,1229.00,NA,252736.00,83768.00
MT,5108808,Nova Guarita,64.37,72.29,69.38,NA,NA,17.45,1.18,14.31,0.48,2270.00,168.09,184.09,0.63,0.72,5651.00,3691.00,1960.00,2.84,54.00,61.00,NA,NA,91780.00,25372.00
MT,5108857,Nova Maril_ndia,77.87,76.19,95.02,NA,NA,37.97,4.45,65.75,0.23,684.00,181.39,152.07,0.62,0.70,2354.00,795.00,1559.00,2.66,607.00,569.00,NA,NA,97713.00,17046.00
MT,5108907,Nova Maring_,51.82,68.07,83.74,NA,NA,41.23,30.58,41.63,0.31,1690.00,206.71,253.97,0.68,0.74,3950.00,1326.00,2624.00,3.04,243.00,227.00,NA,NA,279403.00,121485.00
MT,5108956,Nova Monte verde,46.78,80.69,55.26,NA,NA,18.23,3.01,20.81,0.5,3643.00,121.86,183.84,0.63,0.72,6827.00,4630.00,2197.00,2.76,89.00,99.00,NA,NA,350611.00,4037.00
MT,5199919,S_o Gon_alo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0.00,NA,NA,NA,NA
GO,5200050,Abadia de Goi_s,93.56,98.89,98.77,NA,NA,69.78,25.6,88.79,0.53,2127.00,134.54,205.27,0.66,0.74,4971.00,1875.00,3096.00,2.85,980.00,1095.00,NA,NA,173550.00,116177.00
GO,5200100,Abadi_nia,87.27,87.22,96.43,99.2,NA,57.2,22.19,71.47,0.34,4182.00,136.50,168.31,0.65,0.72,11452.00,4246.00,7206.00,2.77,404.00,422.00,NA,NA,863128.00,305387.00
GO,5200134,Acre_na,86.65,96.66,98.62,94.9,NA,60.62,59.99,94.02,0.39,7831.00,166.94,249.96,0.66,0.76,18301.00,2418.00,15883.00,2.22,3124.00,3166.00,666.00,370.00,136596.00,76877.00
GO,5200159,Adel_ndia,89.69,91.59,98.15,95.4,NA,40.64,84.65,83.67,0.34,895.00,134.80,164.76,0.62,0.72,2460.00,421.00,2039.00,2.46,60.00,53.00,NA,NA,131451.00,13940.00
GO,5200175,gua Fria de Goi_s,81.29,94.48,85.35,84.4,NA,43.48,8.73,46.45,0.22,1229.00,115.24,143.08,0.60,0.70,4469.00,2866.00,1603.00,3.38,141.00,140.00,NA,NA,106852.00,45114.00
GO,5200209,gua Limpa,92.99,98.37,97.21,98.8,NA,67.04,88.95,83.38,0.31,825.00,157.25,231.21,0.67,0.74,2200.00,646.00,1554.00,2.23,83.00,85.00,NA,NA,41703.00,18621.00
GO,5200258,guas Lindas de Goi_s,84.08,32.7,99.69,NA,NA,26.49,NA,59.36,0.44,36649.00,140.99,150.35,0.63,0.72,105746.00,163.00,105583.00,3.72,6581.00,6730.00,1268.00,659.00,1209135.00,509367.00
GO,5200308,Alex_nia,90.83,91.28,95.67,97.8,NA,68.51,50.99,84.23,0.34,7117.00,112.96,168.61,0.62,0.70,20047.00,4112.00,15935.00,2.91,1608.00,1722.00,1456.00,630.00,164317.00,136815.00
GO,5200506,Alo_ndia,94.03,95.52,98.62,91.5,51.5,66.29,81.91,89.63,0.36,982.00,128.19,226.05,0.68,0.74,2128.00,393.00,1735.00,2.51,114.00,111.00,25.00,NA,42391.00,16504.00
GO,5200555,Alto Horizonte,81.19,96.7,92.12,NA,NA,14.97,NA,31.95,0.25,969.00,105.46,178.18,0.61,0.74,2564.00,944.00,1620.00,2.12,2260.00,2498.00,NA,NA,93034.00,41261.00
GO,5200605,Alto Para_so de Goi_s,87.94,97.79,91.69,84.5,11.3,53.39,0.86,69.61,0.5,2532.00,113.12,203.05,0.63,0.74,6182.00,2003.00,4179.00,3.41,221.00,247.00,65.00,28.00,113473.00,57596.00
GO,5200803,Alvorada do Norte,71.41,62.87,93.57,94.9,NA,45.95,14.12,71.03,0.38,2493.00,108.85,150.83,0.62,0.69,7560.00,773.00,6787.00,2.32,285.00,279.00,489.00,139.00,492678.00,32558.00
GO,5200829,Amaralina,55.54,88.98,54.98,NA,NA,6.3,NA,26.82,0.17,843.00,99.71,89.31,0.56,0.65,3074.00,1903.00,1171.00,3.11,26.00,34.00,NA,NA,43459.00,22285.00
GO,5200852,Americano do Brasil,70.26,76.84,98.11,100,0.3,61.17,38,88.13,0.38,2045.00,139.76,204.95,0.63,0.73,4933.00,817.00,4116.00,2.52,103.00,106.00,351.00,6.00,78424.00,41395.00
GO,5200902,Amorin_polis,83.37,97.31,93.17,96.6,NA,49.91,29.64,68.23,0.28,1496.00,148.33,177.85,0.65,0.73,4145.00,1706.00,2439.00,2.42,44.00,51.00,123.00,42.00,42228.00,16901.00
GO,5201108,An_polis,94.03,95.5,99.78,99.2,36.7,84.2,56.53,97.9,0.44,117957.00,234.13,293.89,0.72,0.79,288085.00,7921.00,280164.00,2.24,68493.00,64557.00,29370.00,12622.00,4831382.00,2067758.00
GO,5201207,Anhanguera,96.74,97.62,99.11,100,NA,81.11,9.73,91.89,0.63,460.00,136.22,190.67,0.71,0.80,895.00,55.00,840.00,2.40,116.00,119.00,NA,NA,25953.00,12359.00
GO,5201306,Anicuns,87.1,94.55,98.37,98.4,15.6,64.52,82.13,85.24,0.35,7795.00,128.91,217.93,0.64,0.72,18754.00,4025.00,14729.00,2.14,1194.00,1235.00,554.00,11.00,321886.00,156484.00
GO,5201405,Aparecida de Goi_nia,89.55,92.31,99.65,97.1,14,67.97,35.41,95.98,0.51,143238.00,150.59,201.68,0.68,0.76,336392.00,845.00,335547.00,2.25,81156.00,84734.00,17398.00,7444.00,9051488.00,3952240.00
GO,5201454,Aparecida do Rio Doce,89.05,97.93,97.09,NA,NA,46.5,1.56,75.23,0.46,1125.00,133.76,218.70,0.63,0.75,2402.00,595.00,1807.00,2.93,86.00,75.00,NA,NA,76633.00,36309.00
GO,5201504,Apor_,89.78,94.43,94.77,94.5,NA,49.97,53.47,61.03,0.37,1466.00,143.14,273.28,0.65,0.75,3427.00,1331.00,2096.00,2.58,149.00,144.00,213.00,78.00,39645.00,26112.00
GO,5201603,Ara_u,95.35,97.28,99.38,100,NA,73.21,80.37,92.08,0.37,1631.00,122.68,157.90,0.65,0.73,4127.00,623.00,3504.00,2.28,96.00,100.00,209.00,52.00,72578.00,42772.00
GO,5201702,Aragar_as,85.1,83.62,98.4,90.3,10.3,56.1,23.13,93.02,0.47,6470.00,134.44,188.59,0.65,0.75,16592.00,474.00,16118.00,2.11,868.00,904.00,589.00,167.00,1447108.00,397980.00
GO,5201801,Aragoi_nia,90.67,96.28,99.5,99.1,20.5,74.59,54.63,92.04,0.4,2738.00,131.78,199.02,0.68,0.76,6424.00,2162.00,4262.00,2.60,402.00,393.00,92.00,18.00,138806.00,56162.00
GO,5202155,Araguapaz,68.27,83.16,91.52,84.2,NA,39.63,47.37,76.15,0.34,2754.00,108.61,213.52,0.61,0.73,7310.00,2369.00,4941.00,2.40,209.00,190.00,96.00,52.00,165136.00,88632.00
GO,5202353,Aren_polis,70.47,94.56,91.27,77.6,20.9,49.05,71.15,65.34,0.34,1691.00,139.25,169.51,0.65,0.74,3999.00,1765.00,2234.00,2.10,71.00,108.00,185.00,88.00,64161.00,22082.00
GO,5202502,Aruan_,83.67,83.81,97.33,87.9,54.7,48.24,36.58,81.88,0.39,1867.00,151.57,193.32,0.63,0.72,5095.00,1215.00,3880.00,2.93,267.00,259.00,213.00,118.00,201376.00,119558.00
GO,5202601,Auril_ndia,91.49,96.65,98.74,94.7,1.2,53.47,81.18,88.76,0.32,1544.00,168.98,175.30,0.67,0.73,4235.00,1156.00,3079.00,2.17,99.00,107.00,NA,NA,71272.00,40139.00
GO,5202809,Avelin_polis,92.42,94.92,99,100,NA,64.46,73.88,89.2,0.3,946.00,139.91,220.54,0.65,0.74,2507.00,836.00,1671.00,2.55,74.00,99.00,114.00,33.00,68809.00,35681.00
GO,5203104,Baliza,53.31,86.94,78.06,57.8,NA,14.11,35.47,28.03,0.27,880.00,84.81,136.51,0.62,0.72,2270.00,1193.00,1077.00,2.28,29.00,28.00,NA,NA,30945.00,14490.00
GO,5203203,Barro Alto,76.6,93.44,93.81,90.5,NA,44.35,55.81,73.35,0.4,2422.00,95.71,143.91,0.62,0.71,6251.00,2317.00,3934.00,2.30,3237.00,3309.00,285.00,180.00,128542.00,67099.00
GO,5203302,Bela Vista de Goi_s,92.3,95.73,98.61,99.6,57,74.79,68.78,90.87,0.39,8466.00,173.26,199.22,0.70,0.74,19210.00,6932.00,12278.00,2.60,2474.00,2467.00,1396.00,103.00,690653.00,77577.00
GO,5203401,Bom Jardim de Goi_s,82.12,81.42,94.31,83.3,NA,48.4,23.17,63.12,0.29,3149.00,138.19,177.58,0.65,0.74,8068.00,2154.00,5914.00,2.25,117.00,385.00,398.00,136.00,113721.00,27893.00
GO,5203500,Bom Jesus de Goi_s,93.94,95.99,99.3,95.5,NA,77.81,50.04,93.81,0.39,6845.00,177.07,240.91,0.68,0.77,16257.00,1511.00,14746.00,2.23,5031.00,5332.00,877.00,337.00,361205.00,134674.00
GO,5203559,Bonfin_polis,85.93,92.22,99.04,88.7,NA,70.36,10.4,94.74,0.43,2325.00,133.30,196.57,0.64,0.72,5353.00,445.00,4908.00,2.53,630.00,606.00,NA,NA,70396.00,26189.00
GO,5203575,Bon_polis,54.99,82.62,66.2,NA,NA,16.27,3.99,36.39,0.27,852.00,96.08,148.43,0.58,0.68,2598.00,1467.00,1131.00,3.11,5.00,5.00,NA,NA,30390.00,38085.00
